TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,M1,M2,M3,M4,M5,M6,M7,M8,M9,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,DeviceType,DeviceInfo
1127,0,82733,298.92,H,909385,788,150,mastercard,191,0,632,632,11.2,11.2,user1127@gmail.com,user1127@gmail.com,F,T,F,T,F,T,T,T,T,2,3,3,1,2,30.0,13.1,28.4,27.7,10.1,-0.235,0.12,0.044,0.197,-0.225,-0.455,-0.81,-0.314,0.46,-0.477,-1.101,-1.272,-0.454,-1.127,-0.06,-0.516,0.309,0.507,-0.551,0.053,desktop,office-pc-03
1128,0,357422,83.79,R,904745,141,150,mastercard,115,0,412,412,14.9,14.9,user1128@outlook.com,user1128@outlook.com,T,T,T,F,T,F,T,T,T,2,2,1,1,1,48.1,28.2,56.5,21.8,20.6,0.335,0.749,0.63,0.008,0.138,0.062,-0.427,0.051,-0.434,0.134,-0.68,0.661,0.134,-0.231,0.458,0.544,0.054,-0.74,0.478,0.65,mobile,office-pc-10
1129,0,294763,256.6,H,909193,760,150,visa,182,1,187,187,3.3,3.3,user1129@corp.com,user1129@corp.com,F,T,T,T,T,T,T,T,T,3,3,1,3,3,15.4,31.2,54.3,11.6,56.5,0.042,0.088,0.086,-0.365,-0.288,-1.005,-0.852,0.311,-0.397,-0.315,0.956,0.278,0.53,0.078,-0.853,0.505,-0.158,0.352,0.172,0.151,mobile,user-dev-19
1130,0,155515,125.27,W,905244,245,150,discover,214,0,364,364,5.9,5.9,user1130@gmail.com,user1130@gmail.com,T,T,F,T,T,F,T,T,T,1,1,1,3,3,18.0,33.0,32.7,57.2,19.8,-0.264,0.577,0.111,0.048,-0.74,-0.824,0.631,0.074,-0.198,-0.119,0.059,-0.724,0.457,0.46,-0.912,0.322,-0.874,-0.002,0.39,0.486,mobile,user-dev-16
1131,0,361823,619.58,S,904478,712,150,amex,207,1,489,489,15.0,15.0,user1131@yahoo.com,user1131@yahoo.com,F,T,T,T,F,T,T,T,T,3,3,2,1,1,45.7,36.0,21.5,26.7,11.8,0.407,0.49,-0.098,0.523,-0.966,-0.803,-0.315,0.688,-0.214,0.325,0.009,-0.549,0.037,1.427,-0.302,0.465,-0.073,-0.052,-0.258,-0.673,mobile,office-pc-09
1132,0,329838,10.75,R,900508,952,150,discover,186,0,461,461,14.6,14.6,user1132@example.com,user1132@example.com,T,T,T,T,T,T,T,F,T,3,2,2,1,3,59.1,11.9,25.4,15.6,5.5,-0.036,-0.842,-0.332,-0.712,0.331,0.859,-0.642,-0.644,0.252,1.377,0.134,-0.028,-0.779,0.035,-0.047,-0.037,0.71,-0.07,0.309,0.259,desktop,office-pc-02
1133,0,169379,362.25,C,908571,846,150,amex,124,1,123,123,14.9,14.9,user1133@corp.com,user1133@corp.com,T,T,T,T,T,T,T,T,T,3,2,3,3,2,5.1,28.5,42.0,40.8,52.0,-0.427,0.865,-0.212,0.141,-0.581,-0.067,-0.148,-0.016,-0.028,-0.153,0.537,-0.302,-0.202,0.456,-0.523,0.887,0.539,-1.423,0.117,0.756,mobile,user-dev-16
1134,0,183220,113.6,W,907760,344,150,amex,206,0,441,441,8.0,8.0,user1134@yahoo.com,user1134@yahoo.com,T,T,T,T,T,T,T,T,T,1,3,3,2,1,39.4,36.8,9.7,8.3,6.8,-0.376,0.894,0.24,0.104,0.472,-0.263,-0.223,0.665,0.689,0.302,-0.389,-0.152,-0.165,0.152,0.004,-0.364,-0.595,-0.43,0.491,0.033,mobile,office-pc-10
1135,0,133098,226.03,C,909392,229,150,amex,145,0,592,592,11.0,11.0,user1135@example.com,user1135@example.com,F,T,T,T,T,T,T,T,T,1,1,1,1,1,12.0,37.1,33.2,40.8,24.7,-0.54,-0.313,0.343,0.446,-0.33,-0.251,0.593,-0.112,-0.153,-0.234,0.073,0.922,-0.156,-0.061,-0.761,1.138,-0.213,-0.259,0.295,0.135,mobile,user-dev-30
1136,0,394448,452.53,W,903655,809,150,mastercard,159,1,318,318,4.0,4.0,user1136@outlook.com,user1136@outlook.com,F,T,T,T,T,T,F,F,T,3,2,1,2,1,50.4,5.4,5.5,24.7,35.5,0.337,0.42,-0.749,-0.811,-0.867,1.049,0.128,0.388,0.076,0.382,0.444,0.862,0.008,0.33,0.175,0.348,0.759,0.56,0.475,0.554,mobile,user-dev-22
1137,0,190224,203.86,C,902143,913,150,mastercard,124,1,487,487,10.6,10.6,user1137@outlook.com,user1137@outlook.com,T,T,T,F,F,F,F,F,T,3,2,3,1,1,47.0,37.3,52.0,21.2,13.2,0.013,0.704,-0.049,0.255,-0.661,-0.034,-0.804,0.056,0.191,-0.864,-0.227,-0.2,-0.789,0.669,0.003,-0.484,-0.312,-0.037,-0.143,-0.594,mobile,office-pc-02
1138,0,328385,180.27,S,909362,260,150,amex,132,1,186,186,2.4,2.4,user1138@gmail.com,user1138@gmail.com,T,F,T,T,T,T,F,T,T,2,2,3,2,1,37.1,30.6,39.2,28.4,30.7,-0.76,0.489,-0.201,0.448,0.156,0.33,-0.288,-0.373,0.835,0.476,-0.716,-0.058,0.255,-1.114,0.157,0.112,0.325,0.08,0.147,0.422,mobile,user-dev-18
1139,0,179951,461.02,S,906648,941,150,visa,160,1,624,624,14.8,14.8,user1139@yahoo.com,user1139@yahoo.com,F,F,T,T,F,T,T,T,T,2,1,1,3,3,16.5,17.9,37.3,35.4,30.8,0.18,-0.42,0.829,0.497,-1.076,0.516,-0.467,0.266,0.075,-0.099,0.654,0.779,-0.28,0.769,-0.733,0.001,-0.218,0.283,-0.746,0.376,desktop,office-pc-05
1140,0,237096,217.34,S,906248,309,150,discover,108,1,495,495,3.2,3.2,user1140@gmail.com,user1140@gmail.com,T,T,F,T,F,T,T,T,T,2,3,2,3,2,10.1,10.7,35.4,6.8,42.9,-0.321,0.023,1.163,0.543,-0.077,0.356,-0.102,-0.161,0.566,0.214,0.467,0.874,-0.248,0.155,0.476,0.397,-0.187,0.026,0.962,-0.279,mobile,user-dev-14
1141,0,242401,285.47,C,907303,165,150,discover,177,0,638,638,5.3,5.3,user1141@corp.com,user1141@corp.com,T,T,T,F,T,T,T,T,T,2,2,2,3,1,45.6,20.8,53.5,30.1,43.5,-0.1,-0.408,-0.691,-0.594,0.172,0.337,0.657,-0.478,-1.061,0.288,0.263,0.592,-0.947,0.748,0.065,1.009,-0.105,0.695,-0.29,1.075,desktop,user-dev-14
1142,0,338729,272.04,W,907573,127,150,visa,181,1,572,572,6.0,6.0,user1142@example.com,user1142@example.com,T,T,T,T,T,T,T,T,T,1,2,1,1,2,11.3,55.4,23.0,46.2,31.7,0.573,0.262,0.059,1.223,0.589,0.715,0.166,-0.257,0.229,0.026,-0.169,0.595,-0.156,0.127,0.064,-0.749,0.268,0.387,0.028,0.129,desktop,office-pc-05
1143,0,193333,291.8,W,906184,885,150,mastercard,218,0,483,483,13.7,13.7,user1143@yahoo.com,user1143@yahoo.com,T,T,T,T,T,T,T,T,T,1,1,2,1,1,23.5,15.6,41.8,17.1,53.5,0.274,-0.901,0.149,0.263,-0.206,0.121,-0.299,0.569,0.126,0.316,-1.142,-0.306,0.252,0.239,-0.192,0.242,-0.356,0.251,-0.425,0.355,mobile,user-dev-18
1144,0,273451,36.21,H,901553,714,150,amex,180,1,497,497,10.3,10.3,user1144@yahoo.com,user1144@yahoo.com,F,T,T,T,F,T,T,F,T,2,1,3,3,2,58.8,41.7,8.7,6.0,55.2,-0.568,0.189,-0.03,-0.591,-0.023,-0.078,0.836,0.112,0.261,0.258,-0.337,0.162,0.239,0.13,-0.336,0.003,-0.509,0.504,0.06,0.802,mobile,user-dev-22
1145,0,150394,186.56,C,903373,652,150,visa,216,1,354,354,12.1,12.1,user1145@yahoo.com,user1145@yahoo.com,T,T,T,F,T,T,T,T,T,3,2,3,2,1,29.3,5.3,52.8,8.8,15.6,-0.183,-0.206,0.062,0.21,-0.788,-0.518,0.334,-0.153,0.708,0.379,-0.301,0.741,0.01,0.311,0.003,0.41,-0.673,0.227,-0.119,0.864,mobile,user-dev-24
1146,0,288794,250.49,W,904919,709,150,mastercard,170,1,279,279,4.2,4.2,user1146@example.com,user1146@example.com,T,T,T,T,T,F,T,T,T,2,2,2,2,3,38.3,9.0,12.5,30.8,13.5,0.03,0.075,-0.804,-0.004,-1.138,0.061,1.235,-0.486,-0.405,0.415,-0.421,-0.516,-0.118,0.076,0.434,-0.233,-0.301,-0.132,-0.354,0.15,desktop,user-dev-23
1147,0,347181,463.26,W,902423,367,150,discover,220,1,250,250,4.2,4.2,user1147@corp.com,user1147@corp.com,T,T,T,T,T,T,T,F,T,3,3,1,1,1,47.4,40.4,55.4,26.9,37.2,0.491,-0.352,0.197,0.486,0.183,-0.335,-0.422,1.24,-0.267,-0.412,-0.183,0.481,0.575,-0.565,0.603,0.377,0.077,-0.453,0.519,0.649,desktop,user-dev-26
1148,0,241533,12.12,C,902201,302,150,discover,123,1,212,212,7.0,7.0,user1148@yahoo.com,user1148@yahoo.com,T,T,T,T,T,T,T,T,T,1,1,1,3,1,49.5,15.6,59.1,52.9,29.2,0.205,-0.125,-0.133,-0.154,0.222,0.132,0.113,0.048,0.055,0.574,0.005,-0.069,-0.126,1.24,-0.448,-0.76,0.332,0.09,0.126,-0.469,desktop,user-dev-18
1149,0,334765,311.81,W,905834,994,150,amex,203,0,103,103,7.1,7.1,user1149@example.com,user1149@example.com,T,T,T,F,F,T,F,T,T,3,1,1,3,1,52.8,20.4,43.5,49.8,25.3,-0.54,-0.496,-0.51,0.08,0.556,1.353,0.883,-0.241,0.47,0.049,0.87,0.257,-0.248,0.482,-0.396,-0.314,-0.157,-0.134,-1.041,0.507,mobile,user-dev-07
1150,0,281776,196.66,R,907649,272,150,discover,114,0,653,653,4.0,4.0,user1150@yahoo.com,user1150@yahoo.com,T,T,T,T,F,T,T,T,T,1,3,3,1,1,28.9,44.4,13.8,56.1,54.6,0.036,-0.351,-0.027,0.568,0.205,-0.154,0.407,0.466,-0.033,-0.215,-0.363,-0.947,0.775,-0.354,-0.58,-0.425,-0.569,0.555,-0.043,-0.488,desktop,office-pc-06
1151,0,309094,527.02,H,906230,690,150,visa,139,0,648,648,3.3,3.3,user1151@example.com,user1151@example.com,T,T,T,T,T,F,T,T,T,2,2,2,3,1,33.6,38.1,17.2,26.7,34.6,-0.271,0.068,0.892,-0.335,-0.552,0.001,-0.226,-0.167,-0.456,-0.775,-0.197,-0.647,-0.551,1.42,1.212,1.188,-0.154,-0.549,0.277,-0.514,desktop,user-dev-25
1152,0,110834,637.89,S,906420,406,150,mastercard,102,1,501,501,5.4,5.4,user1152@example.com,user1152@example.com,T,T,T,T,T,T,T,F,T,2,2,2,1,3,45.0,20.5,55.8,43.6,35.1,0.362,0.254,0.257,-0.969,1.101,0.389,-0.243,0.687,-0.478,-0.252,-1.06,0.117,0.226,0.874,0.243,0.684,-0.638,0.75,0.703,0.524,mobile,user-dev-25
1153,0,303929,444.2,C,906620,350,150,visa,115,0,506,506,7.6,7.6,user1153@corp.com,user1153@corp.com,T,T,T,T,F,T,T,T,T,1,3,3,2,3,59.5,41.9,9.9,30.5,50.0,-0.522,0.477,-0.072,0.026,0.19,0.171,-0.689,-0.849,0.104,0.657,0.57,-0.045,-0.077,-0.209,-0.411,-0.271,0.779,-0.0,-0.077,0.247,mobile,user-dev-05
1154,0,361810,126.7,W,903400,774,150,visa,123,1,284,284,0.6,0.6,user1154@example.com,user1154@example.com,T,T,T,T,T,T,T,T,T,2,1,1,1,3,16.3,13.9,35.9,51.8,6.9,0.589,-0.075,-0.41,0.474,-1.067,0.56,0.423,0.0,0.571,-0.201,0.15,-0.718,-0.617,0.223,-0.206,-0.572,0.464,-0.041,-0.333,-0.082,mobile,user-dev-03
1155,0,204308,31.58,R,904178,366,150,discover,183,0,509,509,7.1,7.1,user1155@outlook.com,user1155@outlook.com,T,F,T,T,T,T,T,T,T,3,2,3,1,3,16.2,39.6,19.8,39.8,40.5,-0.143,-0.628,-0.359,-0.479,0.477,0.796,-0.357,0.805,-0.934,0.889,0.006,0.397,-0.744,-0.149,-0.372,0.247,0.929,0.581,0.049,-0.277,mobile,user-dev-18
1156,0,85171,70.88,W,908667,457,150,amex,170,0,201,201,13.5,13.5,user1156@yahoo.com,user1156@yahoo.com,F,T,F,T,T,T,F,T,T,2,2,1,2,3,42.3,48.4,35.3,53.5,27.1,-0.324,-0.212,-0.306,-0.729,-0.152,-0.232,-0.359,-0.162,0.622,-0.35,-0.594,0.631,-0.227,-0.468,-0.519,0.141,-0.342,0.446,-0.283,1.202,desktop,user-dev-15
1157,0,240006,416.08,W,904684,667,150,discover,203,0,534,534,10.3,10.3,user1157@yahoo.com,user1157@yahoo.com,T,T,T,T,T,T,T,T,T,2,2,3,3,3,53.8,43.4,27.3,38.9,55.1,-0.02,-0.791,-0.244,-0.796,0.03,0.819,0.887,-0.283,0.448,-0.419,-0.529,-0.433,0.731,-0.165,0.449,-0.411,0.031,0.195,0.32,-0.508,mobile,user-dev-28
1158,0,339788,251.38,C,900037,855,150,discover,127,0,627,627,12.5,12.5,user1158@gmail.com,user1158@gmail.com,T,T,F,T,T,T,T,T,T,2,3,2,1,2,5.3,30.3,21.4,10.9,24.2,-0.087,-0.5,0.53,0.03,0.199,0.581,0.413,-0.306,0.05,-0.031,0.046,-0.377,-0.476,0.089,-0.695,0.794,-0.386,-0.09,0.729,-0.049,mobile,user-dev-11
1159,0,153334,235.1,C,903261,590,150,amex,115,0,600,600,8.5,8.5,user1159@yahoo.com,user1159@yahoo.com,T,T,F,T,T,T,T,T,F,2,2,3,3,3,51.4,26.4,11.0,10.9,6.2,0.329,0.488,0.04,-0.365,-0.199,-0.412,0.809,-0.121,-0.379,0.166,-0.843,0.075,0.004,0.288,-0.378,-0.027,0.105,-0.994,0.377,-0.014,mobile,user-dev-13
1160,0,328456,461.55,W,904487,296,150,mastercard,154,0,304,304,1.8,1.8,user1160@gmail.com,user1160@gmail.com,T,T,T,T,F,T,T,T,T,2,2,3,2,3,39.8,17.7,23.5,31.4,33.0,-0.263,-0.335,-0.049,0.403,-0.309,0.419,-0.066,0.141,0.158,0.042,-0.011,-0.345,-1.077,0.191,0.258,0.189,0.451,-0.152,-0.076,0.213,mobile,office-pc-06
1161,0,148318,220.64,C,909861,223,150,visa,175,1,295,295,3.3,3.3,user1161@example.com,user1161@example.com,T,T,T,T,T,T,T,T,F,1,1,3,3,2,21.6,31.1,46.9,34.3,13.5,0.361,0.374,-0.252,-1.023,0.057,-0.966,-0.429,-0.171,-0.47,0.526,0.396,0.36,-0.605,0.066,0.845,-0.26,0.2,0.347,0.405,-0.084,desktop,user-dev-04
1162,0,179714,483.54,H,903391,288,150,visa,120,1,323,323,9.1,9.1,user1162@gmail.com,user1162@gmail.com,T,T,F,F,T,T,T,T,T,3,2,3,3,3,33.9,21.7,17.1,44.0,35.4,0.073,0.134,0.01,0.141,0.619,0.832,0.356,-0.175,0.181,-0.694,0.006,0.931,-0.026,-0.006,-0.392,0.558,-0.142,0.153,-0.174,-0.607,desktop,user-dev-09
1163,0,294089,584.73,R,901744,839,150,discover,183,0,664,664,3.5,3.5,user1163@example.com,user1163@example.com,T,F,T,T,T,T,T,T,T,1,2,2,1,3,39.6,52.2,26.8,29.5,45.1,-0.259,0.114,-0.58,0.077,-0.89,0.232,0.291,0.581,0.296,-0.11,-0.086,0.422,0.693,-0.609,-0.124,-0.298,0.327,0.414,-0.691,0.201,mobile,user-dev-07
1164,0,356183,96.14,W,904386,246,150,visa,201,0,208,208,8.4,8.4,user1164@outlook.com,user1164@outlook.com,T,T,T,T,T,T,T,F,T,3,1,1,1,2,46.8,54.1,49.9,21.9,31.3,0.024,0.626,-0.069,0.623,0.15,0.02,-0.224,-0.064,0.392,-0.339,0.356,0.003,0.072,0.488,-0.249,0.328,0.669,-0.359,-0.306,-0.73,mobile,office-pc-02
1165,0,168897,644.07,C,902918,538,150,amex,176,0,535,535,2.7,2.7,user1165@outlook.com,user1165@outlook.com,T,F,T,T,T,T,F,T,T,3,2,2,1,2,55.4,41.4,56.3,49.6,44.1,0.029,0.015,0.259,-0.116,-0.245,-0.365,-0.618,0.507,0.126,-0.556,0.599,0.27,0.391,-0.101,1.366,0.872,0.205,0.449,-0.222,0.476,desktop,user-dev-27
1166,0,395486,517.43,S,901370,694,150,discover,167,1,324,324,10.7,10.7,user1166@yahoo.com,user1166@yahoo.com,T,T,T,T,T,T,T,T,T,2,1,1,1,2,35.7,57.7,55.6,8.3,24.2,0.584,-0.817,0.176,-0.379,0.605,0.771,1.088,-0.195,0.044,0.937,0.256,0.094,0.758,-0.184,-0.083,0.08,0.47,-0.105,-0.222,-0.703,mobile,office-pc-01
1167,0,391388,566.85,R,904908,581,150,discover,192,0,554,554,11.8,11.8,user1167@gmail.com,user1167@gmail.com,T,T,T,T,T,T,T,T,T,2,1,1,1,3,6.8,46.3,32.7,5.6,50.8,-0.436,-0.924,-0.887,-0.314,0.516,-0.287,-0.133,-0.508,0.743,1.121,-1.368,-0.186,0.244,0.244,-0.258,-0.239,0.335,0.757,-0.894,-0.349,desktop,user-dev-30
1168,0,330303,209.07,H,900460,345,150,amex,120,1,209,209,1.4,1.4,user1168@corp.com,user1168@corp.com,T,T,T,T,T,T,T,T,T,1,2,1,3,1,40.1,6.8,19.8,58.7,36.1,-0.814,-0.345,0.417,0.123,0.061,-0.023,-0.253,0.319,-0.264,0.197,0.009,-0.804,0.768,-0.127,0.419,0.294,-0.012,-0.23,0.101,-0.267,desktop,user-dev-25
1169,0,330060,384.44,C,902639,613,150,amex,157,0,447,447,4.7,4.7,user1169@corp.com,user1169@corp.com,F,T,T,T,F,T,T,F,T,2,1,3,3,2,18.2,59.8,38.4,57.7,36.2,0.226,-0.008,0.849,0.08,-0.367,0.936,0.311,-1.015,-0.551,0.004,0.202,0.366,0.596,0.272,-0.116,0.153,-0.136,-0.539,1.38,-0.12,mobile,user-dev-09
1170,0,144994,631.82,H,906123,185,150,discover,164,0,369,369,13.2,13.2,user1170@gmail.com,user1170@gmail.com,T,T,T,T,T,T,T,T,T,3,3,1,3,1,43.5,35.8,13.5,10.8,25.7,-0.887,-0.418,0.172,1.003,-0.225,-0.405,-0.607,0.122,0.1,-0.219,0.102,0.217,0.487,-0.126,-0.463,0.207,0.421,0.18,-0.274,-0.211,desktop,office-pc-01
1171,0,139939,186.72,H,907047,584,150,mastercard,106,0,123,123,14.3,14.3,user1171@example.com,user1171@example.com,T,T,T,T,T,T,T,T,F,2,2,3,1,1,12.8,20.1,9.5,53.1,29.8,-0.304,0.168,0.25,-0.199,1.002,0.352,-1.158,0.558,-0.097,0.318,0.535,-0.204,-0.853,-0.194,0.523,-0.115,0.554,-0.339,0.284,-0.575,desktop,user-dev-13
1172,0,120794,471.99,C,908183,985,150,amex,114,1,516,516,4.3,4.3,user1172@gmail.com,user1172@gmail.com,T,T,T,T,T,T,T,T,F,2,1,3,2,3,58.3,10.4,17.0,58.8,28.1,-0.289,-0.086,-0.332,0.322,1.276,-0.394,-0.075,-0.039,0.035,-0.083,0.47,-0.357,0.523,-0.572,-0.327,-0.444,-0.394,0.249,-0.587,-0.16,mobile,user-dev-08
1173,0,172177,302.56,W,901436,925,150,visa,111,1,116,116,9.4,9.4,user1173@example.com,user1173@example.com,T,T,T,T,T,T,T,T,T,1,2,3,3,3,10.5,29.4,37.0,6.8,20.9,-0.312,0.17,-0.47,0.138,0.189,0.53,0.929,0.923,0.443,-0.265,0.334,-0.705,-0.003,-0.062,-0.251,0.252,-0.216,1.006,-0.087,0.951,mobile,user-dev-16
1174,0,82179,585.92,S,903963,669,150,discover,124,1,502,502,12.5,12.5,user1174@corp.com,user1174@corp.com,T,T,T,T,T,T,T,T,F,2,1,3,2,3,14.6,54.7,33.5,29.1,10.5,0.187,-0.562,-0.594,-0.644,0.388,-0.586,-0.041,0.633,0.32,-0.107,0.447,0.297,-0.463,-0.486,0.772,0.136,0.178,-0.097,-0.609,0.555,mobile,user-dev-30
1175,0,267758,127.77,W,902356,742,150,visa,181,1,205,205,2.1,2.1,user1175@corp.com,user1175@corp.com,T,T,T,T,T,T,T,T,T,1,1,1,2,2,54.2,10.1,32.2,24.9,51.1,-0.45,0.368,0.194,0.027,0.193,-0.05,-0.186,-0.448,-0.425,1.007,0.113,-0.294,0.313,0.02,-0.623,-0.28,1.338,0.268,0.575,-0.023,desktop,office-pc-09
1176,0,366514,11.22,C,900484,435,150,mastercard,128,0,229,229,4.4,4.4,user1176@example.com,user1176@example.com,T,T,T,T,T,T,T,T,T,1,1,2,3,3,40.9,30.7,49.5,29.0,57.0,0.335,-0.178,0.311,0.916,-0.26,-1.251,0.709,0.535,-0.256,-0.157,0.219,0.769,-0.497,0.221,-0.327,-0.227,-0.1,0.217,-0.248,0.224,mobile,user-dev-24
1177,0,113694,296.52,W,902948,928,150,amex,154,0,466,466,4.1,4.1,user1177@yahoo.com,user1177@yahoo.com,F,F,T,T,T,F,F,T,T,3,2,2,1,2,11.7,22.5,5.6,23.1,30.6,0.3,-1.027,-0.457,-0.186,-0.491,-0.365,0.322,0.243,-0.807,-0.65,0.126,-0.152,0.409,-0.327,0.017,-0.437,-0.141,0.3,0.191,-0.556,mobile,user-dev-27
1178,0,142526,87.67,H,902148,961,150,discover,104,1,640,640,1.1,1.1,user1178@gmail.com,user1178@gmail.com,T,T,T,T,T,T,F,F,F,1,2,1,2,3,21.6,22.4,24.0,9.4,47.6,-0.155,0.006,-0.431,1.371,-0.715,0.03,0.814,-0.513,0.215,-0.089,0.152,0.922,1.022,1.215,0.517,-0.614,0.032,0.212,-0.148,-0.902,desktop,user-dev-01
1179,0,107520,174.72,C,909560,571,150,visa,116,0,251,251,11.4,11.4,user1179@example.com,user1179@example.com,T,T,F,T,T,T,T,T,T,3,2,3,1,3,34.0,36.8,41.4,58.7,22.7,-0.043,-0.355,-0.036,0.418,0.555,0.318,0.512,-0.526,-0.031,-0.338,1.178,0.629,0.076,0.03,0.195,0.903,0.089,0.217,0.172,0.646,desktop,office-pc-03
1180,0,244290,496.23,R,903327,898,150,discover,124,0,384,384,6.6,6.6,user1180@outlook.com,user1180@outlook.com,T,T,T,T,F,T,T,F,F,3,3,1,1,2,53.2,46.0,18.2,54.2,15.3,0.724,0.132,-0.376,0.115,0.188,-0.093,-0.26,0.119,-0.595,-0.008,0.377,0.131,0.591,0.417,-0.059,-0.521,-0.139,0.488,-0.51,-0.342,mobile,office-pc-04
1181,0,307313,78.1,R,906629,501,150,discover,112,0,374,374,7.7,7.7,user1181@yahoo.com,user1181@yahoo.com,T,T,T,T,F,T,T,T,T,1,2,3,2,3,37.8,45.4,10.2,32.7,43.5,-0.422,0.062,0.308,-0.204,-0.075,0.174,0.411,0.991,0.05,0.062,-0.445,0.072,0.172,0.351,0.667,0.351,0.405,-0.535,0.649,-0.126,mobile,user-dev-16
1182,0,327761,78.23,H,907416,602,150,amex,169,0,598,598,4.2,4.2,user1182@example.com,user1182@example.com,T,T,F,T,T,T,T,T,T,1,2,2,3,2,54.0,47.6,52.1,54.6,37.8,0.578,0.495,-0.014,-0.101,0.976,-0.132,-0.149,-0.233,-0.374,0.005,-0.076,-1.344,-0.524,0.638,0.43,1.168,-0.835,-0.993,0.54,-0.526,mobile,office-pc-04
1183,0,171725,178.33,R,902015,543,150,discover,172,0,395,395,2.1,2.1,user1183@gmail.com,user1183@gmail.com,T,F,T,T,F,T,T,T,T,2,3,1,2,3,13.3,58.2,39.3,41.5,21.7,-0.214,0.871,0.144,0.014,-0.138,0.656,0.404,0.14,-0.665,0.311,0.381,0.002,-0.24,0.33,0.468,-0.573,0.034,-0.288,0.341,0.204,desktop,user-dev-13
1184,0,306519,383.71,H,904949,711,150,amex,122,1,546,546,10.3,10.3,user1184@outlook.com,user1184@outlook.com,T,T,T,T,T,T,T,F,T,3,1,3,1,2,12.5,35.5,21.6,9.7,36.2,-0.435,-0.453,-0.727,0.718,-0.252,0.105,-0.405,0.155,0.724,-0.314,-0.518,0.104,-0.451,0.246,0.63,0.111,0.504,-0.138,0.025,-0.691,mobile,user-dev-16
1185,0,384256,336.84,R,907541,959,150,visa,110,0,376,376,12.5,12.5,user1185@gmail.com,user1185@gmail.com,T,T,T,T,T,T,T,T,T,2,3,1,2,3,31.5,23.2,8.3,45.7,42.1,-0.011,-0.165,0.078,0.268,-0.035,-0.584,0.124,0.74,0.253,-0.339,-0.561,1.395,0.576,0.023,-0.094,-0.228,0.68,0.0,0.164,0.156,mobile,user-dev-07
1186,0,328377,23.83,R,907195,979,150,visa,155,0,122,122,3.2,3.2,user1186@yahoo.com,user1186@yahoo.com,T,T,F,T,T,T,T,T,T,1,3,3,3,3,16.0,31.4,20.9,10.5,37.4,-0.27,0.297,-0.676,0.59,-0.893,0.206,0.244,0.327,0.362,0.34,-0.115,-0.064,-0.428,-0.593,-1.027,0.373,-0.167,0.217,0.409,-0.373,mobile,user-dev-11
1187,0,267562,329.41,S,902295,385,150,amex,218,0,169,169,13.8,13.8,user1187@example.com,user1187@example.com,F,T,F,T,T,T,T,T,T,2,2,3,3,1,36.7,56.0,47.6,33.9,12.1,-0.559,1.114,-0.401,0.566,-0.125,0.086,0.176,-0.236,0.195,0.135,0.521,-0.228,0.088,-1.408,0.292,-0.758,0.09,1.069,0.485,0.938,mobile,user-dev-05
1188,0,112467,400.84,S,902183,752,150,mastercard,125,0,602,602,6.8,6.8,user1188@outlook.com,user1188@outlook.com,T,T,T,T,T,T,F,T,T,1,1,3,1,2,49.8,49.5,15.6,37.0,39.6,-0.165,-0.294,0.389,-0.983,-0.325,0.395,-0.185,-0.056,0.32,0.743,0.608,-0.38,-0.945,0.023,-0.512,-0.242,-0.415,0.556,-0.254,-0.098,mobile,user-dev-29
1189,0,304139,409.55,H,904119,499,150,amex,108,0,394,394,1.6,1.6,user1189@corp.com,user1189@corp.com,F,T,T,T,T,T,T,T,T,1,3,3,3,2,27.0,8.1,43.4,11.1,30.9,0.339,-0.194,0.446,0.085,-0.031,0.45,0.025,-0.273,-0.778,-0.237,0.656,-0.338,0.264,-0.254,1.09,0.538,0.643,-0.441,0.013,-0.134,mobile,user-dev-27
1190,0,393601,482.62,S,904972,900,150,mastercard,102,0,126,126,11.7,11.7,user1190@yahoo.com,user1190@yahoo.com,F,F,T,T,T,T,T,T,T,3,3,2,3,3,45.6,35.4,7.9,47.1,43.2,-0.477,0.225,0.348,0.409,1.136,-0.857,-0.221,0.242,-0.159,0.067,0.075,0.662,0.119,0.821,0.678,-0.573,-1.396,-0.636,0.794,0.075,mobile,user-dev-05
1191,0,109703,89.35,W,901252,356,150,mastercard,163,1,465,465,13.5,13.5,user1191@yahoo.com,user1191@yahoo.com,T,T,T,T,T,T,T,T,T,2,3,2,2,3,21.1,41.0,34.0,19.7,43.4,-0.167,-0.004,0.634,-0.458,-0.292,-0.281,0.078,0.26,0.358,-0.055,-0.017,-0.344,-0.64,0.662,0.867,1.075,-0.231,-0.687,-0.236,0.071,mobile,user-dev-03
1192,0,221714,186.46,C,906215,288,150,discover,168,0,412,412,1.0,1.0,user1192@outlook.com,user1192@outlook.com,T,T,T,T,T,T,F,T,T,1,3,2,2,3,16.9,6.5,44.9,39.2,52.6,0.234,-1.125,0.014,-0.907,-1.166,-0.406,0.375,-0.169,0.618,-0.035,-0.707,0.367,0.046,-0.385,0.544,-0.139,0.368,-0.017,0.34,-0.222,desktop,user-dev-18
